distributor,distribution_year,distribution_period,region,reporting_year,reporting_period,country,party_type,track_title,track_id,iswc,isrc,show_name,episode_name,use_code,income_type,raw_income_type,general_source,music_user,raw_music_user,performance_period,survey_type,number_of_plays,licensor_payor,payable_amount,base_amount,bonus_amount,is_adjustment,sales_period
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PLUS,2018-01-01,,127814,BMI,18.11,18.11,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PREMIUM,2018-01-01,,117730,BMI,24.21,24.21,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDFREE 16Q3,2016-01-01,,54600,BMI,4.51,4.51,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDFREE 16Q4,2016-01-01,,1070,BMI,0.09,0.09,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDFREE 16Q4,2016-01-01,,173254,BMI,13.82,13.82,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDFREE 17Q1,2017-01-01,,1749,BMI,0.21,0.21,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDFREE 17Q1,2017-01-01,,132320,BMI,15.97,15.97,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDFREE 17Q2,2017-01-01,,1209,BMI,0.12,0.12,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDFREE 17Q2,2017-01-01,,133683,BMI,13.44,13.44,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDFREE 17Q3,2017-01-01,,589,BMI,0.07,0.07,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDFREE 17Q3,2017-01-01,,107170,BMI,11.83,11.83,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDFREE 17Q4,2017-01-01,,852,BMI,0.07,0.07,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDFREE 17Q4,2017-01-01,,123394,BMI,10.3,10.3,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDPLUS 16Q3,2016-01-01,,454,BMI,0.76,0.76,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDPLUS 16Q4,2016-01-01,,5,BMI,0.01,0.01,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDPLUS 16Q4,2016-01-01,,1681,BMI,2.9,2.9,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDPLUS 17Q1,2017-01-01,,28,BMI,0.06,0.06,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDPLUS 17Q1,2017-01-01,,1297,BMI,2.73,2.73,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDPLUS 17Q2,2017-01-01,,16,BMI,0.03,0.03,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDPLUS 17Q2,2017-01-01,,1574,BMI,2.66,2.66,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDPLUS 17Q3,2017-01-01,,32,BMI,0.06,0.06,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDPLUS 17Q3,2017-01-01,,1154,BMI,2.2,2.2,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDPLUS 17Q4,2017-01-01,,5,BMI,0.01,0.01,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLDPLUS 17Q4,2017-01-01,,1207,BMI,2.29,2.29,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLOUDGO 17Q1,2017-01-01,,7,BMI,0.32,0.32,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLOUDGO 17Q2,2017-01-01,,89,BMI,0.51,0.51,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLOUDGO 17Q3,2017-01-01,,266,BMI,0.62,0.62,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SNDCLOUDGO 17Q4,2017-01-01,,405,BMI,0.57,0.57,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2018-01-01,,674,BMI,0.05,0.05,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2018-01-01,,109927,BMI,8.5,8.5,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD GO,2018-01-01,,303,BMI,0.37,0.37,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD PLUS,2018-01-01,,5,BMI,0.01,0.01,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD PLUS,2018-01-01,,1019,BMI,1.99,1.99,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2018-01-01,,140582,BMI,15.49,15.49,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2018-01-01,,32212,BMI,3.55,3.55,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2018-01-01,,70939,BMI,17.39,17.39,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2018-01-01,,34265,BMI,8.4,8.4,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIDAL,TIDAL,2017-01-01,,1783,BMI,0.57,0.57,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIDAL,TIDAL,2018-01-01,,19,BMI,0.01,0.01,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIDAL,TIDAL,2017-01-01,,2362,BMI,0.76,0.76,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIDAL,TIDAL,2018-01-01,,679,BMI,0.34,0.34,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,VEVO,VEVO,2018-01-01,,574,BMI,0.09,0.09,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE,2018-01-01,,43515,BMI,5.24,5.24,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE,2018-01-01,,204387,BMI,24.8,24.8,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE RED,2018-01-01,,2268,BMI,0.89,0.89,0.0,N,
BMI,2018,1,domestic,2018,20181,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE RED,2018-01-01,,4837,BMI,1.91,1.91,0.0,N,
BMI,2018,1,intl,2018,20181,United Kingdom,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,GENERAL,2018-01-01,,0,BMI,0.32,0.32,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE FAMILY,2018-01-01,,13231,BMI,5.27,5.27,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE FAMILY,2018-01-01,,6382,BMI,2.54,2.54,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE INDIV,2018-01-01,,29527,BMI,20.2,20.2,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE INDIV,2018-01-01,,12395,BMI,8.47,8.47,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE STUDENT,2018-01-01,,6475,BMI,1.67,1.67,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE STUDENT,2018-01-01,,2790,BMI,0.72,0.72,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE TRIAL,2018-01-01,,13432,BMI,1.73,1.73,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE TRIAL,2018-01-01,,4619,BMI,0.6,0.6,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VER TRIAL,2018-01-01,,77,BMI,0.05,0.05,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VER TRIAL,2018-01-01,,16,BMI,0.01,0.01,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,IHEART,IHEARTALLACCESS,2017-01-01,,87,BMI,0.02,0.02,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA,2018-01-01,,992046,BMI,191.69,191.69,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PLUS,2018-01-01,,107337,BMI,15.73,15.73,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PREMIUM,2018-01-01,,98818,BMI,21.55,21.55,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2018-01-01,,428,BMI,0.05,0.05,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2018-01-01,,64601,BMI,7.54,7.54,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD GO,2018-01-01,,183,BMI,0.22,0.22,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD PLUS,2018-01-01,,764,BMI,1.39,1.39,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2018-01-01,,212502,BMI,29.79,29.79,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2018-01-01,,34783,BMI,4.88,4.88,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2018-01-01,,78204,BMI,18.49,18.49,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2018-01-01,,27787,BMI,6.57,6.57,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIDAL,TIDAL,2018-01-01,,389,BMI,0.19,0.19,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,VEVO,VEVO,2018-01-01,,335,BMI,0.07,0.07,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE FREE,2018-01-01,,37607,BMI,5.21,5.21,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE FREE,2018-01-01,,125630,BMI,17.52,17.52,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE MUSIC,2018-01-01,,313,BMI,0.05,0.05,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE MUSIC,2018-01-01,,461,BMI,0.07,0.07,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE PREMIUM,2018-01-01,,1786,BMI,0.45,0.45,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE PREMIUM,2018-01-01,,6191,BMI,1.56,1.56,0.0,N,
BMI,2018,3,intl,2018,20183,Germany,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,GENERAL,2018-01-01,,0,BMI,0.33,0.33,0.0,N,
BMI,2018,3,intl,2018,20183,United Kingdom,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,GENERAL,2018-01-01,,0,BMI,0.24,0.24,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2018-01-01,,279,BMI,0.1,0.1,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2018-01-01,,395,BMI,0.16,0.16,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2018-01-01,,136,BMI,0.05,0.05,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2018-01-01,,728,BMI,0.27,0.27,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE FAMILY,2018-01-01,,15666,BMI,6.17,6.17,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE FAMILY,2018-01-01,,5767,BMI,2.27,2.27,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE INDIV,2018-01-01,,32178,BMI,21.94,21.94,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE INDIV,2018-01-01,,11786,BMI,8.03,8.03,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE STUDENT,2018-01-01,,7263,BMI,1.83,1.83,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE STUDENT,2018-01-01,,2588,BMI,0.65,0.65,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE TRIAL,2018-01-01,,12308,BMI,1.6,1.6,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE TRIAL,2018-01-01,,3574,BMI,0.46,0.46,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VER TRIAL,2018-01-01,,659,BMI,0.42,0.42,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VER TRIAL,2018-01-01,,152,BMI,0.1,0.1,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK IND,2018-01-01,,50,BMI,0.02,0.02,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK IND,2018-01-01,,22,BMI,0.01,0.01,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,IHEART,IHEARTALLACCESS,2018-01-01,,66,BMI,0.01,0.01,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,IHEART,IHEARTALLACCESS,2018-01-01,,112,BMI,0.01,0.01,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,OTHER,INTERNET,2018-01-01,,1884325,BMI,0.39,0.39,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,OTHER,INTERNET,2018-01-01,,528563,BMI,0.13,0.13,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA,2018-01-01,,702669,BMI,147.83,147.83,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PLUS,2018-01-01,,95257,BMI,15.32,15.32,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PREMIUM,2018-01-01,,77767,BMI,18.73,18.73,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2018-01-01,,230,BMI,0.02,0.02,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2018-01-01,,53708,BMI,4.91,4.91,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD GO,2018-01-01,,102,BMI,0.1,0.1,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD PLUS,2018-01-01,,606,BMI,0.9,0.9,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2018-01-01,,128418,BMI,19.27,19.27,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2018-01-01,,34244,BMI,5.14,5.14,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2018-01-01,,60363,BMI,14.63,14.63,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2018-01-01,,24853,BMI,6.02,6.02,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIDAL,TIDAL,2018-01-01,,397,BMI,0.17,0.17,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,VEVO,VEVO,2018-01-01,,514,BMI,0.09,0.09,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE FREE,2018-01-01,,31547,BMI,5.76,5.76,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE FREE,2018-01-01,,210783,BMI,38.5,38.5,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE MUSIC,2018-01-01,,596,BMI,0.04,0.04,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE MUSIC,2018-01-01,,1935,BMI,0.13,0.13,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE PREMIUM,2018-01-01,,8052,BMI,1.83,1.83,0.0,N,
BMI,2018,4,domestic,2018,20184,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE PREMIUM,2018-01-01,,16177,BMI,3.69,3.69,0.0,N,
BMI,2018,4,intl,2018,20184,Honduras,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,GENERAL,2018-01-01,,0,BMI,1.39,1.39,0.0,N,
BMI,2018,4,intl,2018,20184,United Kingdom,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,GENERAL,2018-01-01,,0,BMI,0.46,0.46,0.0,N,
BMI,2018,3,domestic,2018,20183,United States,W,HABLAME FEAT JUANKA LYAN BRYAN,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE MUSIC FAM,2016-01-01,,8841,BMI,5.86,5.86,0.0,N,
